🌐央  视,#genre#
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-77.m3u8
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-52.m3u8
东方卫视,http://111.162.204.74:8686/rtp/225.1.2.31:5002
东方卫视,http://27.191.201.123:19999/rtp/239.254.200.52:8032
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-67.m3u8
东方卫视,http://114.100.195.157:4022/rtp/238.1.78.163:7176
东方卫视,http://118.78.196.198:55555/rtp/226.0.2.175:9312
东方卫视,http://106.116.241.102:9999/rtp/239.254.200.52:8032
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-57.m3u8
东方卫视,http://1.58.246.115:4001/rtp/229.58.190.54:5000
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-30.ctv
东方卫视,http://114.254.39.127:8888/rtp/239.3.1.136:8032
东方卫视,http://223.167.230.235:4022/rtp/239.45.3.146:5140
东方卫视,http://223.198.242.106:4000/rtp/239.253.64.201:5140
东方卫视,http://180.105.201.177:9981/rtp/239.49.8.140:6000
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=2025112510005671ffc869bcd64c58b7aea6dd2cc470df&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20251125100056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=106.13.250.88&SecurityKey=20251125100056&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=aa0153e198fe91512f4bfb38e12b8218&ddCalcu=8a1ae202811b50231ee18938bffeb941f521
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-90.ctv
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-9.m3u8
东方卫视,http://36.46.98.173:8025/rtp/239.112.205.61:5140
东方卫视,http://223.167.245.20:8001/rtp/239.45.3.146:5140
东方卫视,http://61.159.135.86:18000/rtp/238.255.2.98:5999
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-55.ctv
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-34.ctv
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-8.ctv
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-23.m3u8
东方卫视,https://stream1.freetv.fun/dong-fang-wei-shi-28.m3u8
东方卫视,http://218.86.187.134:8188/rtp/238.255.2.98:5999
东方卫视,http://114.107.44.68:8188/rtp/238.1.78.163:7176
东方卫视,http://1.58.246.115:4000/rtp/229.58.190.54:5000
浙江卫视,http://223.198.242.106:4000/rtp/239.253.64.206:5140
浙江卫视,http://1.58.246.115:4000/rtp/229.58.190.28:5000
浙江卫视,http://111.113.88.198:2000/rtp/239.121.4.116:8678
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-68.ctv
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-6.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-80.ctv
浙江卫视,http://106.116.241.102:9999/rtp/239.254.200.53:8036
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-44.ctv
浙江卫视,http://118.78.196.198:55555/rtp/226.0.2.144:9064
浙江卫视,http://223.167.245.20:8001/rtp/239.45.3.178:5140
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-79.ctv
浙江卫视,http://114.107.44.68:8188/rtp/238.1.78.164:7184
浙江卫视,http://61.159.135.86:18000/rtp/238.255.2.100:5999
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-104.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-39.m3u8
浙江卫视,http://218.86.187.134:8188/rtp/238.255.2.100:5999
浙江卫视,http://27.191.201.123:19999/rtp/239.254.200.53:8036
浙江卫视,http://180.105.201.177:9981/rtp/239.49.8.139:6000
浙江卫视,http://114.254.33.252:18888/rtp/239.3.1.137:8036
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-102.ctv
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-33.ctv
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-56.m3u8
浙江卫视,http://180.105.201.177:9981/rtp/239.49.8.20:9618
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-88.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-58.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-106.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-107.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-7.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-103.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-18.m3u8
浙江卫视,http://114.100.195.157:4022/rtp/238.1.78.164:7184
浙江卫视,http://36.46.98.173:8025/rtp/239.112.205.64:5140
浙江卫视,http://111.162.204.74:8686/rtp/225.1.1.112:5002
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-3.ctv
浙江卫视,http://223.167.230.235:4022/rtp/239.45.3.178:5140
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-5.ctv
浙江卫视,http://114.254.39.127:8888/rtp/239.3.1.137:8036
浙江卫视,http://36.46.98.83:8025/rtp/239.112.205.64:5140
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-23.ctv
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-50.ctv
浙江卫视,http://1.58.246.115:4001/rtp/229.58.190.28:5000
浙江卫视,http://39.77.27.74:4002/rtp/239.253.254.84:8000
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-84.ctv
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-43.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-38.ctv
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-20.m3u8
江苏卫视,http://114.100.195.157:4022/rtp/238.1.78.165:7192
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-109.m3u8
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-113.m3u8
江苏卫视,http://1.58.246.115:4000/rtp/229.58.190.37:5000
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-90.ctv
江苏卫视,http://36.46.98.173:8025/rtp/239.112.205.63:5140
江苏卫视,http://180.105.201.177:9981/rtp/239.49.8.138:6000
江苏卫视,http://114.254.33.252:18888/rtp/239.3.1.135:8028
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-101.ctv
江苏卫视,http://111.113.88.198:2000/rtp/239.121.4.115:8672
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-106.ctv
江苏卫视,http://39.77.27.74:4002/rtp/239.253.254.83:8000
江苏卫视,http://223.167.230.235:4022/rtp/239.45.3.177:5140
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-42.m3u8
江苏卫视,http://223.167.245.20:8001/rtp/239.45.3.177:5140
江苏卫视,http://1.58.246.115:4001/rtp/229.58.190.37:5000
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-72.m3u8
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-100.ctv
江苏卫视,http://218.86.187.134:8188/rtp/238.255.2.104:5999
江苏卫视,http://36.46.98.83:8025/rtp/239.112.205.63:5140
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-79.m3u8
江苏卫视,http://114.107.44.68:8188/rtp/238.1.78.165:7192
江苏卫视,http://106.116.241.102:9999/rtp/239.254.200.51:8028
江苏卫视,http://118.78.196.198:55555/rtp/226.0.2.176:9320
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-3.m3u8
江苏卫视,http://114.254.39.127:8888/rtp/239.3.1.135:8028
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=202511251000566a14252b909346bb83fbccd7819f95df&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20251125100056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.88&SecurityKey=20251125100056&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=31b35e605823b3edfa1bbd7147cb89d4&ddCalcu=43d1e9b2833b50ce76401578d2b3bb13aefd
江苏卫视,http://61.159.135.86:18000/rtp/238.255.2.104:5999
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-26.ctv
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-36.m3u8
江苏卫视,http://180.105.201.177:9981/rtp/239.49.8.16:9602
江苏卫视,http://223.198.242.106:4000/rtp/239.253.64.202:5140
江苏卫视,http://27.191.201.123:19999/rtp/239.254.200.51:8028
江苏卫视,http://111.162.204.74:8686/rtp/225.1.1.126:5002
河北卫视,http://1.58.246.115:4000/rtp/229.58.190.209:5000
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-9.m3u8
河北卫视,http://1.58.246.115:4001/rtp/229.58.190.209:5000
河北卫视,http://106.116.241.102:9999/rtp/239.254.200.174:6000
河北卫视,http://27.191.201.123:19999/rtp/239.254.200.174:6000
河北卫视,http://223.198.242.106:4000/rtp/239.253.64.210:5140
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-87.m3u8
河北卫视,http://114.254.33.252:18888/rtp/239.3.1.148:8072
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-81.m3u8
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-30.ctv
河北卫视,http://223.167.230.235:4022/rtp/239.45.1.44:5140
河北卫视,http://39.77.27.74:4002/rtp/239.253.254.112:8000
河北卫视,http://114.107.44.68:8188/rtp/238.1.78.245:7832
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-67.m3u8
河北卫视,http://111.162.204.74:8686/rtp/225.1.2.27:5002
河北卫视,http://111.113.88.198:2000/rtp/239.121.4.76:8430
河北卫视,http://223.167.245.20:8001/rtp/239.45.1.44:5140
河北卫视,http://114.100.195.157:4022/rtp/238.1.78.245:7832
河北卫视,http://114.254.39.127:8888/rtp/239.3.1.148:8072
河北卫视,http://36.46.98.173:8025/rtp/239.112.205.200:5140
河北卫视,http://180.105.201.177:9981/rtp/239.49.8.188:6000
河北卫视,http://218.86.187.134:8188/rtp/238.255.2.77:5999
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-64.m3u8
河北卫视,http://36.46.98.83:8025/rtp/239.112.205.200:5140
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-76.m3u8
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-10.m3u8
河北卫视,http://118.78.196.198:55555/rtp/226.0.2.178:9336
河北卫视,http://61.159.135.86:18000/rtp/238.255.2.77:5999
河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-47.ctv
深圳卫视,http://180.105.201.177:9981/rtp/239.49.8.145:6000
深圳卫视,http://111.162.204.74:8686/rtp/225.1.1.117:5002
深圳卫视,http://106.116.241.102:9999/rtp/239.254.200.50:8020
深圳卫视,http://114.107.44.68:8188/rtp/238.1.78.156:7120
深圳卫视,http://106.59.3.175:55555/rtp/239.200.200.67:8776
深圳卫视,http://118.78.196.198:55555/rtp/226.0.2.147:9088
深圳卫视,http://180.105.201.177:9981/rtp/239.49.8.15:9430
深圳卫视,http://39.77.27.74:4002/rtp/239.253.254.91:8000
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-102.ctv
深圳卫视,http://218.86.187.134:8188/rtp/238.255.2.61:5999
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-98.m3u8
深圳卫视,http://223.167.230.235:4022/rtp/239.45.3.231:5140
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-11.m3u8
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-33.m3u8
深圳卫视,http://27.191.201.123:19999/rtp/239.254.200.50:8020
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-66.m3u8
深圳卫视,http://36.46.98.83:8025/rtp/239.112.205.67:5140
深圳卫视,http://114.254.33.252:18888/rtp/239.3.1.134:8020
深圳卫视,http://36.46.98.173:8025/rtp/239.112.205.67:5140
深圳卫视,http://1.58.246.115:4001/rtp/229.58.190.52:5000
深圳卫视,http://61.159.135.86:18000/rtp/238.255.2.61:5999
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-62.ctv
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-90.m3u8
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-97.ctv
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-58.m3u8
深圳卫视,http://114.100.195.157:4022/rtp/238.1.78.156:7120
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-94.ctv
深圳卫视,http://114.254.39.127:8888/rtp/239.3.1.134:8020
深圳卫视,http://1.58.246.115:4000/rtp/229.58.190.52:5000
深圳卫视,http://111.113.88.198:2000/rtp/239.121.4.119:8696
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-70.ctv
深圳卫视,http://106.59.2.207:55555/rtp/239.200.200.67:8776
深圳卫视,http://223.167.245.20:8001/rtp/239.45.3.231:5140
深圳卫视,http://223.198.242.106:4000/rtp/239.253.64.203:5140
北京卫视,http://111.162.204.74:8686/rtp/225.1.1.113:5002
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-26.ctv
北京卫视,http://61.159.135.86:18000/rtp/238.255.2.81:5999
北京卫视,http://106.59.2.207:55555/rtp/239.200.200.5:8024
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-21.m3u8
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-7.m3u8
北京卫视,http://27.191.201.123:19999/rtp/239.254.200.47:8024
北京卫视,http://223.198.242.106:4000/rtp/239.253.64.204:5140
北京卫视,http://218.86.187.134:8188/rtp/238.255.2.81:5999
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-42.ctv
北京卫视,http://36.46.98.173:8025/rtp/239.112.205.65:5140
北京卫视,http://180.105.201.177:9981/rtp/239.49.8.141:6000
北京卫视,http://114.100.195.157:4022/rtp/238.1.78.162:7168
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-19.m3u8
北京卫视,http://106.59.3.175:55555/rtp/239.200.200.5:8024
北京卫视,http://118.78.196.198:55555/rtp/226.0.2.177:9328
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-94.m3u8
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-72.ctv
北京卫视,http://180.105.201.177:9981/rtp/239.49.8.11:9414
北京卫视,http://223.167.245.20:8001/rtp/239.45.3.229:5140
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-77.ctv
北京卫视,http://115.171.216.125:4000/rtp/225.1.8.21:8002
北京卫视,http://36.46.98.83:8025/rtp/239.112.205.65:5140
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-68.m3u8
北京卫视,http://223.167.230.235:4022/rtp/239.45.3.229:5140
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-25.m3u8
北京卫视,http://115.171.80.57:1688/rtp/225.1.8.21:8002
北京卫视,http://114.107.44.68:8188/rtp/238.1.78.162:7168
北京卫视,http://114.254.33.252:18888/rtp/239.3.1.241:8000
北京卫视,http://1.58.246.115:4001/rtp/229.58.190.172:5000
北京卫视,http://111.113.88.198:2000/rtp/239.121.4.117:8684
北京卫视,http://39.77.27.74:4002/rtp/239.253.254.85:8000
北京卫视,https://stream1.freetv.fun/ipv6-bei-jing-wei-shi-59.m3u8
北京卫视,http://106.116.241.102:9999/rtp/239.254.200.47:8024
北京卫视,http://114.254.39.127:8888/rtp/239.3.1.241:8000
北京卫视,http://115.171.216.120:4000/rtp/225.1.8.21:8002
北京卫视,http://1.58.246.115:4000/rtp/229.58.190.172:5000
广东卫视,http://114.254.33.252:18888/rtp/239.3.1.142:8048
广东卫视,http://111.162.204.74:8686/rtp/225.1.1.116:5002
广东卫视,http://1.58.246.115:4000/rtp/229.58.190.53:5000
广东卫视,http://114.254.39.127:8888/rtp/239.3.1.142:8048
广东卫视,http://223.167.245.20:8001/rtp/239.45.3.230:5140
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-80.m3u8
广东卫视,http://180.105.201.177:9981/rtp/239.49.8.13:9422
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-57.ctv
广东卫视,http://114.107.44.68:8188/rtp/238.1.78.161:7160
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-73.ctv
广东卫视,http://218.86.187.134:8188/rtp/238.255.2.59:5999
广东卫视,http://1.58.246.115:4001/rtp/229.58.190.53:5000
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-70.ctv
广东卫视,http://36.46.98.83:8025/rtp/239.112.205.66:5140
广东卫视,http://223.198.242.106:4000/rtp/239.253.64.200:5140
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-100.m3u8
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-33.m3u8
广东卫视,http://223.167.230.235:4022/rtp/239.45.3.230:5140
广东卫视,http://106.116.241.102:9999/rtp/239.254.200.56:8048
广东卫视,http://118.78.196.198:55555/rtp/226.0.2.146:9080
广东卫视,http://39.77.27.74:4002/rtp/239.253.254.90:8000
广东卫视,http://27.191.201.123:19999/rtp/239.254.200.56:8048
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-83.ctv
广东卫视,http://61.159.135.86:18000/rtp/238.255.2.59:5999
广东卫视,http://111.113.88.198:2000/rtp/239.121.4.118:8690
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-87.m3u8
广东卫视,http://114.100.195.157:4022/rtp/238.1.78.161:7160
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-10.m3u8
广东卫视,http://36.46.98.173:8025/rtp/239.112.205.66:5140
广东卫视,http://180.105.201.177:9981/rtp/239.49.8.143:6000
天津卫视,http://223.198.242.106:4000/rtp/239.253.64.198:5140
天津卫视,http://118.78.196.198:55555/rtp/226.0.2.148:9096
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-25.m3u8
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-86.m3u8
天津卫视,http://223.167.230.235:4022/rtp/239.45.1.124:5140
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-57.m3u8
天津卫视,http://1.58.246.115:4001/rtp/229.58.190.161:5000
天津卫视,http://114.254.39.127:8888/rtp/239.3.1.141:1234
天津卫视,http://180.105.201.177:9981/rtp/239.49.8.148:6000
天津卫视,http://111.162.204.74:8686/rtp/225.1.1.111:5002
天津卫视,http://106.116.241.102:9999/rtp/239.254.200.54:1234
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-90.ctv
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-48.m3u8
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-38.m3u8
天津卫视,http://1.58.246.115:4000/rtp/229.58.190.161:5000
天津卫视,http://61.159.135.86:18000/rtp/238.255.2.99:5999
天津卫视,http://36.46.98.83:8025/rtp/239.112.205.74:5140
天津卫视,http://180.105.201.177:9981/rtp/239.49.8.35:8620
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-95.m3u8
天津卫视,http://223.167.245.20:8001/rtp/239.45.1.124:5140
天津卫视,http://114.100.195.157:4022/rtp/238.1.78.20:6088
天津卫视,http://36.46.98.173:8025/rtp/239.112.205.74:5140
天津卫视,http://111.113.88.198:2000/rtp/239.121.4.72:8406
天津卫视,http://114.254.33.252:18888/rtp/239.3.1.141:1234
天津卫视,http://218.86.187.134:8188/rtp/238.255.2.99:5999
天津卫视,http://114.107.44.68:8188/rtp/238.1.78.20:6088
天津卫视,http://27.191.201.123:19999/rtp/239.254.200.54:1234
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-39.m3u8
四川卫视,http://114.100.195.157:4022/rtp/238.1.78.30:6168
四川卫视,http://223.198.242.106:4000/rtp/239.253.64.36:5140
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-27.m3u8
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-80.m3u8
四川卫视,http://115.171.80.57:1688/rtp/225.1.8.142:8288
四川卫视,http://180.105.201.177:9981/rtp/239.49.1.43:6000
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-10.ctv
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-3.m3u8
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-34.m3u8
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-37.m3u8
四川卫视,http://39.77.27.74:4002/rtp/239.253.254.180:8000
四川卫视,http://111.162.204.74:8686/rtp/225.1.1.123:5002
四川卫视,http://36.46.98.83:8025/rtp/239.112.205.184:5140
四川卫视,http://218.86.187.134:8188/rtp/238.255.2.76:5999
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-46.ctv
四川卫视,http://1.58.246.115:4001/rtp/229.58.190.38:5000
四川卫视,http://114.254.39.127:8888/rtp/239.3.1.29:8288
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-22.ctv
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-85.ctv
四川卫视,http://61.159.135.86:18000/rtp/238.255.2.76:5999
四川卫视,http://1.58.246.115:4000/rtp/229.58.190.38:5000
四川卫视,http://223.167.245.20:8001/rtp/239.45.1.83:5140
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-71.ctv
四川卫视,http://118.78.196.198:55555/rtp/226.0.2.179:9344
四川卫视,http://114.254.33.252:18888/rtp/239.3.1.29:8288
四川卫视,http://114.107.44.68:8188/rtp/238.1.78.30:6168
四川卫视,http://36.46.98.173:8025/rtp/239.112.205.184:5140
四川卫视,http://27.191.201.123:19999/rtp/239.254.200.202:6325
四川卫视,http://223.167.230.235:4022/rtp/239.45.1.83:5140
四川卫视,http://106.116.241.102:9999/rtp/239.254.200.202:6325
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-65.m3u8
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-83.ctv
四川卫视,http://115.171.216.125:4000/rtp/225.1.8.142:8288
四川卫视,http://115.171.216.120:4000/rtp/225.1.8.142:8288
山西卫视,http://115.171.216.120:4000/rtp/225.1.8.155:8172
山西卫视,http://223.198.242.106:4000/rtp/239.253.64.31:5140
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-90.m3u8
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-69.ctv
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-130.m3u8
山西卫视,http://223.167.245.20:8001/rtp/239.45.1.229:5140
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-123.m3u8
山西卫视,http://223.167.230.235:4022/rtp/239.45.1.229:5140
山西卫视,http://114.254.33.252:18888/rtp/239.3.1.42:8172
山西卫视,http://106.116.241.102:9999/rtp/239.254.200.83:8172
山西卫视,http://115.171.80.57:1688/rtp/225.1.8.155:8172
山西卫视,http://114.107.44.68:8188/rtp/238.1.78.95:6632
山西卫视,http://114.254.39.127:8888/rtp/239.3.1.42:8172
山西卫视,http://36.46.98.173:8025/rtp/239.112.205.46:5140
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-96.ctv
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-18.m3u8
山西卫视,http://111.162.204.74:8686/rtp/225.1.1.50:5002
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-81.m3u8
山西卫视,http://115.171.216.125:4000/rtp/225.1.8.155:8172
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-113.m3u8
山西卫视,http://1.58.246.115:4000/rtp/229.58.190.89:5000
山西卫视,http://106.59.2.207:55555/rtp/239.200.200.56:8292
山西卫视,http://36.46.98.83:8025/rtp/239.112.205.46:5140
山西卫视,http://61.159.135.86:18000/rtp/238.255.2.71:5999
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-87.m3u8
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-109.m3u8
山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-104.m3u8
山西卫视,http://1.58.246.115:4001/rtp/229.58.190.89:5000
山西卫视,http://114.100.195.157:4022/rtp/238.1.78.95:6632
山西卫视,http://180.105.201.177:9981/rtp/239.49.1.51:6000
山西卫视,http://106.59.3.175:55555/rtp/239.200.200.56:8292
山西卫视,http://27.191.201.123:19999/rtp/239.254.200.83:8172
山西卫视,http://118.78.196.198:55555/rtp/226.0.2.152:9128
山西卫视,http://218.86.187.134:8188/rtp/238.255.2.71:5999
江西卫视,http://114.100.195.157:4022/rtp/238.1.78.26:6136
江西卫视,http://36.46.98.83:8025/rtp/239.111.205.16:5140
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-93.ctv
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-61.m3u8
江西卫视,http://115.171.216.125:4000/rtp/225.1.1.9:8164
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-100.m3u8
江西卫视,http://1.58.246.115:4000/rtp/229.58.190.208:5000
江西卫视,http://180.105.201.177:9981/rtp/239.49.8.185:6000
江西卫视,http://1.58.246.115:4001/rtp/229.58.190.208:5000
江西卫视,http://118.78.196.198:55555/rtp/226.0.2.54:8344
江西卫视,http://61.159.135.86:18000/rtp/238.255.2.94:5999
江西卫视,http://114.254.39.127:8888/rtp/239.3.1.123:8164
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-87.m3u8
江西卫视,http://114.254.33.252:18888/rtp/239.3.1.123:8164
江西卫视,http://223.167.245.20:8001/rtp/239.45.1.122:5140
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-37.m3u8
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-86.m3u8
江西卫视,http://111.162.204.74:8686/rtp/225.1.2.29:5002
江西卫视,http://223.167.230.235:4022/rtp/239.45.1.122:5140
江西卫视,http://39.77.27.74:4002/rtp/239.253.254.47:8000
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=20251125100056b053a73e5e99452ebd18509280eb2862&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20251125100056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=106.13.250.88&SecurityKey=20251125100056&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=232c136a0f64fa4e36ccd6680c303ee2&ddCalcu=22e3ee223c301033c60a806f66d4cfca643e
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-79.ctv
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-97.m3u8
江西卫视,http://111.113.88.198:2000/rtp/239.121.4.111:8648
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-31.m3u8
江西卫视,https://stream1.freetv.fun/jiang-xi-wei-shi-88.m3u8
江西卫视,http://114.107.44.68:8188/rtp/238.1.78.26:6136
江西卫视,http://115.171.216.120:4000/rtp/225.1.1.9:8164
江西卫视,http://106.116.241.102:9999/rtp/239.254.201.12:6290
